epoch,binary_accuracy,loss,lr,val_binary_accuracy,val_loss
59,0.18686636828631065,0.33921121298962981,0.1,0.066702924840524244,0.40518084734988707
60,0.18684614163142033,0.33923582864449697,0.1,0.066702890079454846,0.40510723173307878
61,0.18684728522965682,0.33917878586997058,0.1,0.066702776221298637,0.40504783542516332
62,0.18687486139191581,0.33915086623598284,0.1,0.066702992438952904,0.40501641876374683
63,0.18687742249511247,0.33913048457169365,0.1,0.066702836847275654,0.4049616626929492
64,0.18684722755627406,0.33909851806700653,0.1,0.066702689010336755,0.40511956981693703
65,0.18684038196410746,0.33909973693377476,0.1,0.066702927015277663,0.40490641997506222
66,0.18687413412651704,0.33905861862928521,0.1,0.066703155118701341,0.40506344172172248
67,0.18688545766722298,0.33899935844836504,0.1,0.06670302466717809,0.40482470281422139
68,0.18685107217585087,0.33899591892217912,0.1,0.066703114007297393,0.40484543452039362
69,0.18688198995705566,0.33896089717415523,0.1,0.066703065607687975,0.40480860092987619
70,0.18684876658490401,0.33896273278452932,0.1,0.066702870348755522,0.40474200627456108
71,0.1868848609409102,0.33896952228792382,0.1,0.06670292715458194,0.40488265138119461
72,0.18684655917552118,0.33895550521275569,0.1,0.066703118478009554,0.40471655530855061
73,0.18686570052178397,0.33891764861789153,0.1,0.066702980320701502,0.40491941613145171
74,0.18687684233870627,0.33888417041814284,0.1,0.066703024946726447,0.40465347620969017
75,0.18687309427802432,0.33887599690995635,0.1,0.066703061347493528,0.40464213248342273
76,0.18688735402674414,0.3388016087148365,0.1,0.06670324442883005,0.4048240081096689
77,0.18688135843041331,0.33884831230611878,0.1,0.066702687020786772,0.40482153743505478
78,0.18688059253593642,0.33880459885145969,0.1,0.066703151136205938,0.40455760415643455
79,0.18688545251252628,0.33877417794924153,0.1,0.06670283167328156,0.40468736579641701
80,0.18688092391544128,0.3387450447887288,0.1,0.06670326315254442,0.40465704617090525
81,0.18688737588686211,0.33876557527968648,0.1,0.06670315067757808,0.40440433157297473
82,0.18688106880069993,0.33871338723544425,0.1,0.066703049248644675,0.40448816285158196
83,0.18689170578946648,0.33872689470543083,0.1,0.06670317135694101,0.40446266766327121
84,0.18688578476429463,0.33868476956527915,0.1,0.06670312647634849,0.40438777611901361
85,0.18688464816836106,0.33868494320409837,0.1,0.066703301618410177,0.40436357297003267
86,0.18688982457273054,0.33864879401083642,0.1,0.06670315286606486,0.40472712293267249
87,0.18688910666558237,0.33865572543524153,0.1,0.066703171562001742,0.40436345964359738
88,0.18687781034831369,0.33860353802178872,0.1,0.066703352586250736,0.40438730544410645
89,0.1868913229953505,0.33864739676607203,0.1,0.066703352192924587,0.40440790552335482
90,0.18688505656909071,0.33857424278472753,0.1,0.066703276964199171,0.40463407469602924
91,0.18689278862828212,0.33858672522193362,0.1,0.066703456047404561,0.40429968677150707
92,0.18689508604006733,0.33855318650273036,0.1,0.066703626832372714,0.40474626974513134
93,0.18689145991104414,0.33854960988718252,0.1,0.066703484441889796,0.40439782065028945
94,0.18689223695263155,0.33857010374281632,0.1,0.0667034356659921,0.40440056901425125
95,0.18689343524302393,0.3385367292534322,0.1,0.066703293348261167,0.4042591547438254
96,0.18689588672222471,0.33850675700430538,0.1,0.066703638541874472,0.40452631035198766
97,0.18689002248589717,0.33851345674405603,0.1,0.0667037694046409,0.40447701353890203
98,0.18689191383325918,0.33849446975844022,0.1,0.066703319796116975,0.40419165530862905
99,0.18689741654794709,0.33847766689269254,0.1,0.066703330038603778,0.4041302421906342
