epoch,binary_accuracy,loss,lr,val_binary_accuracy,val_loss
58,0.18674860100434426,0.34805314797670284,1.0,0.066697397685614612,0.41651830971241
59,0.18674263524247614,0.34655119499838943,1.0,0.066698967627962708,0.41629130542278292
60,0.18673856646535517,0.34756615731521701,1.0,0.066702899546362465,0.41672494411468508
61,0.18674140254434143,0.34739347235530826,1.0,0.066696287088416281,0.4151080290476481
62,0.18674281524580377,0.34742356350658632,1.0,0.066701511339851999,0.41595483024915059
63,0.18674321910827096,0.3471107263620018,1.0,0.066700748912626298,0.41520421306292216
64,0.18673944024090711,0.34700102105419689,1.0,0.066699016539496364,0.41583386560281116
65,0.18674702334180651,0.34690981987097586,1.0,0.066701600977709552,0.41489462753136952
66,0.18674386370796439,0.34695652254084325,1.0,0.066703097025674646,0.41531335711479189
67,0.18674970119428694,0.34752480569460714,1.0,0.066699189675152107,0.41416432658831276
68,0.18674717741994251,0.34658486110732911,1.0,0.066698316683687156,0.4187735140323639
69,0.18674585717760514,0.34667050468583477,1.0,0.066702227250910559,0.41533368130524956
70,0.18674645888517366,0.34668523501208487,1.0,0.066703338277632918,0.41446746389071148
71,0.18675809063072893,0.34566635981941901,1.0,0.066694862269287114,0.41709390679995217
72,0.18675894770351065,0.34701729349210753,1.0,0.066703423553553881,0.41523236731688179
73,0.18674281117151262,0.34610313541711646,1.0,0.066702267909689306,0.41350911756356556
74,0.18675208088335554,0.34587130616319939,1.0,0.066698915192076436,0.41431410908699035
75,0.18673882339626677,0.34660337616999942,1.0,0.066696816254504174,0.41945774455865226
76,0.18675013149071132,0.34656775499700654,1.0,0.06670180818922139,0.41350901524225869
77,0.18676100924414693,0.34522445425919607,1.0,0.066691526654418951,0.42505991061528525
78,0.18676038253529151,0.34610773416909768,1.0,0.066703172533865054,0.41288888752460479
79,0.18675511998947622,0.34582312516075497,1.0,0.066700225025851975,0.41599759956200916
80,0.18677555757388595,0.34552144380748695,1.0,0.066701412890445982,0.4141720563173294
81,0.18675554605605038,0.34565843245450484,1.0,0.06670192525962193,0.41275658508141838
82,0.18674667787305638,0.34601415297452437,1.0,0.066702548441389814,0.41468220849831899
83,0.18675811848169496,0.34580226929475227,1.0,0.06670414079453621,0.41249146461486819
84,0.18675758470671427,0.34549729478486041,1.0,0.066701663777227319,0.41794461409250894
85,0.18676387047028759,0.34592001932732602,1.0,0.066703509971921454,0.41561822791894276
